Prefix,Country,"Network name",Interval
447848,"United Kingdom","H3g Mobile",1/1
447853,"United Kingdom","H3g Mobile",1/1
447859,"United Kingdom","H3g Mobile",1/1
447861,"United Kingdom","H3g Mobile",1/1
447862,"United Kingdom","H3g Mobile",1/1
447863,"United Kingdom","H3g Mobile",1/1
447865,"United Kingdom","H3g Mobile",1/1
447868,"United Kingdom","H3g Mobile",1/1
447869,"United Kingdom","H3g Mobile",1/1
447877,"United Kingdom","H3g Mobile",1/1
447878,"United Kingdom","H3g Mobile",1/1
447882,"United Kingdom","H3g Mobile",1/1
447883,"United Kingdom","H3g Mobile",1/1
447886,"United Kingdom","H3g Mobile",1/1
447888,"United Kingdom","H3g Mobile",1/1
447897,"United Kingdom","H3g Mobile",1/1
447898,"United Kingdom","H3g Mobile",1/1
447915,"United Kingdom","H3g Mobile",1/1
447916,"United Kingdom","H3g Mobile",1/1
447988,"United Kingdom","H3g Mobile",1/1
44203,"United Kingdom",London,1/1
44207,"United Kingdom",London,1/1
44208,"United Kingdom",London,1/1
447,"United Kingdom",Mobile,1/1
4470,"United Kingdom","Mobile Pns",1/1
447106,"United Kingdom","O2 Mobile",1/1
447107,"United Kingdom","O2 Mobile",1/1
447381,"United Kingdom","O2 Mobile",1/1
447382,"United Kingdom","O2 Mobile",1/1
447394,"United Kingdom","O2 Mobile",1/1
447395,"United Kingdom","O2 Mobile",1/1
447396,"United Kingdom","O2 Mobile",1/1
447430,"United Kingdom","O2 Mobile",1/1
447431,"United Kingdom","O2 Mobile",1/1
447461,"United Kingdom","O2 Mobile",1/1
447489,"United Kingdom","O2 Mobile",1/1
447499,"United Kingdom","O2 Mobile",1/1
44751,"United Kingdom","O2 Mobile",1/1
447521,"United Kingdom","O2 Mobile",1/1
447522,"United Kingdom","O2 Mobile",1/1
447523,"United Kingdom","O2 Mobile",1/1
447525,"United Kingdom","O2 Mobile",1/1
447526,"United Kingdom","O2 Mobile",1/1
44754,"United Kingdom","O2 Mobile",1/1
44756,"United Kingdom","O2 Mobile",1/1
44759,"United Kingdom","O2 Mobile",1/1
447701,"United Kingdom","O2 Mobile",1/1
447702,"United Kingdom","O2 Mobile",1/1
447703,"United Kingdom","O2 Mobile",1/1
447704,"United Kingdom","O2 Mobile",1/1
447705,"United Kingdom","O2 Mobile",1/1
447706,"United Kingdom","O2 Mobile",1/1
447707,"United Kingdom","O2 Mobile",1/1
447708,"United Kingdom","O2 Mobile",1/1
447709,"United Kingdom","O2 Mobile",1/1
447710,"United Kingdom","O2 Mobile",1/1
447711,"United Kingdom","O2 Mobile",1/1
447712,"United Kingdom","O2 Mobile",1/1
447713,"United Kingdom","O2 Mobile",1/1
447714,"United Kingdom","O2 Mobile",1/1
447715,"United Kingdom","O2 Mobile",1/1
447716,"United Kingdom","O2 Mobile",1/1
447718,"United Kingdom","O2 Mobile",1/1
447719,"United Kingdom","O2 Mobile",1/1
447720,"United Kingdom","O2 Mobile",1/1
447724,"United Kingdom","O2 Mobile",1/1
447725,"United Kingdom","O2 Mobile",1/1
447729,"United Kingdom","O2 Mobile",1/1
447730,"United Kingdom","O2 Mobile",1/1
447731,"United Kingdom","O2 Mobile",1/1
447732,"United Kingdom","O2 Mobile",1/1
447734,"United Kingdom","O2 Mobile",1/1
447736,"United Kingdom","O2 Mobile",1/1
447738,"United Kingdom","O2 Mobile",1/1
447739,"United Kingdom","O2 Mobile",1/1
447740,"United Kingdom","O2 Mobile",1/1
447742,"United Kingdom","O2 Mobile",1/1
447743,"United Kingdom","O2 Mobile",1/1
447745,"United Kingdom","O2 Mobile",1/1
447746,"United Kingdom","O2 Mobile",1/1
447749,"United Kingdom","O2 Mobile",1/1
447750,"United Kingdom","O2 Mobile",1/1
447751,"United Kingdom","O2 Mobile",1/1
447752,"United Kingdom","O2 Mobile",1/1
4477531,"United Kingdom","O2 Mobile",1/1
4477532,"United Kingdom","O2 Mobile",1/1
4477533,"United Kingdom","O2 Mobile",1/1
4477534,"United Kingdom","O2 Mobile",1/1
4477535,"United Kingdom","O2 Mobile",1/1
4477536,"United Kingdom","O2 Mobile",1/1
4477537,"United Kingdom","O2 Mobile",1/1
4477538,"United Kingdom","O2 Mobile",1/1
4477539,"United Kingdom","O2 Mobile",1/1
447754,"United Kingdom","O2 Mobile",1/1
447756,"United Kingdom","O2 Mobile",1/1
447759,"United Kingdom","O2 Mobile",1/1
447761,"United Kingdom","O2 Mobile",1/1
447762,"United Kingdom","O2 Mobile",1/1
447763,"United Kingdom","O2 Mobile",1/1
447764,"United Kingdom","O2 Mobile",1/1
447783,"United Kingdom","O2 Mobile",1/1
447784,"United Kingdom","O2 Mobile",1/1
447793,"United Kingdom","O2 Mobile",1/1
447801,"United Kingdom","O2 Mobile",1/1
447802,"United Kingdom","O2 Mobile",1/1
447803,"United Kingdom","O2 Mobile",1/1
447808,"United Kingdom","O2 Mobile",1/1
447809,"United Kingdom","O2 Mobile",1/1
447819,"United Kingdom","O2 Mobile",1/1
447820,"United Kingdom","O2 Mobile",1/1
447821,"United Kingdom","O2 Mobile",1/1
447834,"United Kingdom","O2 Mobile",1/1
447835,"United Kingdom","O2 Mobile",1/1
447840,"United Kingdom","O2 Mobile",1/1
447841,"United Kingdom","O2 Mobile",1/1
447842,"United Kingdom","O2 Mobile",1/1
447843,"United Kingdom","O2 Mobile",1/1
447844,"United Kingdom","O2 Mobile",1/1
447845,"United Kingdom","O2 Mobile",1/1
447849,"United Kingdom","O2 Mobile",1/1
447850,"United Kingdom","O2 Mobile",1/1
447851,"United Kingdom","O2 Mobile",1/1
447856,"United Kingdom","O2 Mobile",1/1
447857,"United Kingdom","O2 Mobile",1/1
447858,"United Kingdom","O2 Mobile",1/1
447860,"United Kingdom","O2 Mobile",1/1
4478640,"United Kingdom","O2 Mobile",1/1
4478641,"United Kingdom","O2 Mobile",1/1
4478642,"United Kingdom","O2 Mobile",1/1
4478643,"United Kingdom","O2 Mobile",1/1
4478645,"United Kingdom","O2 Mobile",1/1
4478646,"United Kingdom","O2 Mobile",1/1
4478647,"United Kingdom","O2 Mobile",1/1
4478648,"United Kingdom","O2 Mobile",1/1
4478649,"United Kingdom","O2 Mobile",1/1
447871,"United Kingdom","O2 Mobile",1/1
4478720,"United Kingdom","O2 Mobile",1/1
4478721,"United Kingdom","O2 Mobile",1/1
4478723,"United Kingdom","O2 Mobile",1/1
4478724,"United Kingdom","O2 Mobile",1/1
4478725,"United Kingdom","O2 Mobile",1/1
4478726,"United Kingdom","O2 Mobile",1/1
4478728,"United Kingdom","O2 Mobile",1/1
4478729,"United Kingdom","O2 Mobile",1/1
4478731,"United Kingdom","O2 Mobile",1/1
4478732,"United Kingdom","O2 Mobile",1/1
4478733,"United Kingdom","O2 Mobile",1/1
4478734,"United Kingdom","O2 Mobile",1/1
4478735,"United Kingdom","O2 Mobile",1/1
4478736,"United Kingdom","O2 Mobile",1/1
4478737,"United Kingdom","O2 Mobile",1/1
4478738,"United Kingdom","O2 Mobile",1/1
4478739,"United Kingdom","O2 Mobile",1/1
4478740,"United Kingdom","O2 Mobile",1/1
4478741,"United Kingdom","O2 Mobile",1/1
4478742,"United Kingdom","O2 Mobile",1/1
4478743,"United Kingdom","O2 Mobile",1/1
4478746,"United Kingdom","O2 Mobile",1/1
4478747,"United Kingdom","O2 Mobile",1/1
4478748,"United Kingdom","O2 Mobile",1/1
4478749,"United Kingdom","O2 Mobile",1/1
447885,"United Kingdom","O2 Mobile",1/1
447889,"United Kingdom","O2 Mobile",1/1
4478923,"United Kingdom","O2 Mobile",1/1
4478924,"United Kingdom","O2 Mobile",1/1
4478926,"United Kingdom","O2 Mobile",1/1
4478927,"United Kingdom","O2 Mobile",1/1
4478928,"United Kingdom","O2 Mobile",1/1
4478929,"United Kingdom","O2 Mobile",1/1
4478932,"United Kingdom","O2 Mobile",1/1
4478934,"United Kingdom","O2 Mobile",1/1
4478935,"United Kingdom","O2 Mobile",1/1
4478936,"United Kingdom","O2 Mobile",1/1
4478937,"United Kingdom","O2 Mobile",1/1
447894,"United Kingdom","O2 Mobile",1/1
447895,"United Kingdom","O2 Mobile",1/1
447902,"United Kingdom","O2 Mobile",1/1
447907,"United Kingdom","O2 Mobile",1/1
447912,"United Kingdom","O2 Mobile",1/1
447921,"United Kingdom","O2 Mobile",1/1
447922,"United Kingdom","O2 Mobile",1/1
447923,"United Kingdom","O2 Mobile",1/1
447925,"United Kingdom","O2 Mobile",1/1
447926,"United Kingdom","O2 Mobile",1/1
447927,"United Kingdom","O2 Mobile",1/1
447928,"United Kingdom","O2 Mobile",1/1
447933,"United Kingdom","O2 Mobile",1/1
447934,"United Kingdom","O2 Mobile",1/1
447935,"United Kingdom","O2 Mobile",1/1
447936,"United Kingdom","O2 Mobile",1/1
447938,"United Kingdom","O2 Mobile",1/1
447955,"United Kingdom","O2 Mobile",1/1
447999,"United Kingdom","O2 Mobile",1/1
447409,"United Kingdom","Orange Mobile",1/1
447410,"United Kingdom","Orange Mobile",1/1
447416,"United Kingdom","Orange Mobile",1/1
447419,"United Kingdom","Orange Mobile",1/1
447420,"United Kingdom","Orange Mobile",1/1
447421,"United Kingdom","Orange Mobile",1/1
447422,"United Kingdom","Orange Mobile",1/1
447527,"United Kingdom","Orange Mobile",1/1
447528,"United Kingdom","Orange Mobile",1/1
447529,"United Kingdom","Orange Mobile",1/1
447530,"United Kingdom","Orange Mobile",1/1
447531,"United Kingdom","Orange Mobile",1/1
4475320,"United Kingdom","Orange Mobile",1/1
4475321,"United Kingdom","Orange Mobile",1/1
4475322,"United Kingdom","Orange Mobile",1/1
4475323,"United Kingdom","Orange Mobile",1/1
4475324,"United Kingdom","Orange Mobile",1/1
447536,"United Kingdom","Orange Mobile",1/1
447556,"United Kingdom","Orange Mobile",1/1
447579,"United Kingdom","Orange Mobile",1/1
447580,"United Kingdom","Orange Mobile",1/1
447581,"United Kingdom","Orange Mobile",1/1
447582,"United Kingdom","Orange Mobile",1/1
447583,"United Kingdom","Orange Mobile",1/1
447772,"United Kingdom","Orange Mobile",1/1
447773,"United Kingdom","Orange Mobile",1/1
447779,"United Kingdom","Orange Mobile",1/1
447790,"United Kingdom","Orange Mobile",1/1
447791,"United Kingdom","Orange Mobile",1/1
447792,"United Kingdom","Orange Mobile",1/1
447794,"United Kingdom","Orange Mobile",1/1
447800,"United Kingdom","Orange Mobile",1/1
447805,"United Kingdom","Orange Mobile",1/1
447807,"United Kingdom","Orange Mobile",1/1
447811,"United Kingdom","Orange Mobile",1/1
447812,"United Kingdom","Orange Mobile",1/1
447813,"United Kingdom","Orange Mobile",1/1
447814,"United Kingdom","Orange Mobile",1/1
447815,"United Kingdom","Orange Mobile",1/1
447816,"United Kingdom","Orange Mobile",1/1
447817,"United Kingdom","Orange Mobile",1/1
447837,"United Kingdom","Orange Mobile",1/1
447854,"United Kingdom","Orange Mobile",1/1
447855,"United Kingdom","Orange Mobile",1/1
447866,"United Kingdom","Orange Mobile",1/1
447870,"United Kingdom","Orange Mobile",1/1
447875,"United Kingdom","Orange Mobile",1/1
447890,"United Kingdom","Orange Mobile",1/1
447891,"United Kingdom","Orange Mobile",1/1
447896,"United Kingdom","Orange Mobile",1/1
447929,"United Kingdom","Orange Mobile",1/1
447964,"United Kingdom","Orange Mobile",1/1
447965,"United Kingdom","Orange Mobile",1/1
447966,"United Kingdom","Orange Mobile",1/1
447967,"United Kingdom","Orange Mobile",1/1
447968,"United Kingdom","Orange Mobile",1/1
447969,"United Kingdom","Orange Mobile",1/1
447970,"United Kingdom","Orange Mobile",1/1
447971,"United Kingdom","Orange Mobile",1/1
447972,"United Kingdom","Orange Mobile",1/1
447973,"United Kingdom","Orange Mobile",1/1
447974,"United Kingdom","Orange Mobile",1/1
447975,"United Kingdom","Orange Mobile",1/1
447976,"United Kingdom","Orange Mobile",1/1
447977,"United Kingdom","Orange Mobile",1/1
447980,"United Kingdom","Orange Mobile",1/1
447989,"United Kingdom","Orange Mobile",1/1
44,"United Kingdom",Other,1/1
44843,"United Kingdom","Special Nts 845",1/1
44844,"United Kingdom","Special Nts 845",1/1
44845,"United Kingdom","Special Nts 845",1/1
44870,"United Kingdom","Special Nts 870",1/1
44871,"United Kingdom","Special Nts 870",1/1
44872,"United Kingdom","Special Nts 870",1/1
44873,"United Kingdom","Special Nts 870",1/1
447375,"United Kingdom","T-Mobile Mobile",1/1
447376,"United Kingdom","T-Mobile Mobile",1/1
447377,"United Kingdom","T-Mobile Mobile",1/1
447398,"United Kingdom","T-Mobile Mobile",1/1
447399,"United Kingdom","T-Mobile Mobile",1/1
447415,"United Kingdom","T-Mobile Mobile",1/1
447432,"United Kingdom","T-Mobile Mobile",1/1
447433,"United Kingdom","T-Mobile Mobile",1/1
447434,"United Kingdom","T-Mobile Mobile",1/1
447483,"United Kingdom","T-Mobile Mobile",1/1
447484,"United Kingdom","T-Mobile Mobile",1/1
447485,"United Kingdom","T-Mobile Mobile",1/1
447486,"United Kingdom","T-Mobile Mobile",1/1
447487,"United Kingdom","T-Mobile Mobile",1/1
447494,"United Kingdom","T-Mobile Mobile",1/1
447495,"United Kingdom","T-Mobile Mobile",1/1
447496,"United Kingdom","T-Mobile Mobile",1/1
447497,"United Kingdom","T-Mobile Mobile",1/1
447498,"United Kingdom","T-Mobile Mobile",1/1
447504,"United Kingdom","T-Mobile Mobile",1/1
447505,"United Kingdom","T-Mobile Mobile",1/1
447506,"United Kingdom","T-Mobile Mobile",1/1
447507,"United Kingdom","T-Mobile Mobile",1/1
447508,"United Kingdom","T-Mobile Mobile",1/1
447534,"United Kingdom","T-Mobile Mobile",1/1
447535,"United Kingdom","T-Mobile Mobile",1/1
447538,"United Kingdom","T-Mobile Mobile",1/1
447539,"United Kingdom","T-Mobile Mobile",1/1
447550,"United Kingdom","T-Mobile Mobile",1/1
447572,"United Kingdom","T-Mobile Mobile",1/1
447573,"United Kingdom","T-Mobile Mobile",1/1
447574,"United Kingdom","T-Mobile Mobile",1/1
447722,"United Kingdom","T-Mobile Mobile",1/1
447726,"United Kingdom","T-Mobile Mobile",1/1
447757,"United Kingdom","T-Mobile Mobile",1/1
447758,"United Kingdom","T-Mobile Mobile",1/1
447804,"United Kingdom","T-Mobile Mobile",1/1
447806,"United Kingdom","T-Mobile Mobile",1/1
447847,"United Kingdom","T-Mobile Mobile",1/1
447852,"United Kingdom","T-Mobile Mobile",1/1
447903,"United Kingdom","T-Mobile Mobile",1/1
447904,"United Kingdom","T-Mobile Mobile",1/1
447905,"United Kingdom","T-Mobile Mobile",1/1
447906,"United Kingdom","T-Mobile Mobile",1/1
447908,"United Kingdom","T-Mobile Mobile",1/1
447910,"United Kingdom","T-Mobile Mobile",1/1
447913,"United Kingdom","T-Mobile Mobile",1/1
447914,"United Kingdom","T-Mobile Mobile",1/1
447930,"United Kingdom","T-Mobile Mobile",1/1
447931,"United Kingdom","T-Mobile Mobile",1/1
447932,"United Kingdom","T-Mobile Mobile",1/1
447939,"United Kingdom","T-Mobile Mobile",1/1
44794,"United Kingdom","T-Mobile Mobile",1/1
447950,"United Kingdom","T-Mobile Mobile",1/1
447951,"United Kingdom","T-Mobile Mobile",1/1
447952,"United Kingdom","T-Mobile Mobile",1/1
447953,"United Kingdom","T-Mobile Mobile",1/1
447954,"United Kingdom","T-Mobile Mobile",1/1
447956,"United Kingdom","T-Mobile Mobile",1/1
447957,"United Kingdom","T-Mobile Mobile",1/1
447958,"United Kingdom","T-Mobile Mobile",1/1
447959,"United Kingdom","T-Mobile Mobile",1/1
447960,"United Kingdom","T-Mobile Mobile",1/1
447961,"United Kingdom","T-Mobile Mobile",1/1
447962,"United Kingdom","T-Mobile Mobile",1/1
447963,"United Kingdom","T-Mobile Mobile",1/1
447981,"United Kingdom","T-Mobile Mobile",1/1
447982,"United Kingdom","T-Mobile Mobile",1/1
447983,"United Kingdom","T-Mobile Mobile",1/1
447984,"United Kingdom","T-Mobile Mobile",1/1
447985,"United Kingdom","T-Mobile Mobile",1/1
447986,"United Kingdom","T-Mobile Mobile",1/1
447987,"United Kingdom","T-Mobile Mobile",1/1
443,"United Kingdom","Uk Wide Non Geographic",1/1
447340,"United Kingdom","Vodafone Mobile",1/1
447341,"United Kingdom","Vodafone Mobile",1/1
447342,"United Kingdom","Vodafone Mobile",1/1
447391,"United Kingdom","Vodafone Mobile",1/1
447392,"United Kingdom","Vodafone Mobile",1/1
447393,"United Kingdom","Vodafone Mobile",1/1
447407,"United Kingdom","Vodafone Mobile",1/1
447423,"United Kingdom","Vodafone Mobile",1/1
447425,"United Kingdom","Vodafone Mobile",1/1
447435,"United Kingdom","Vodafone Mobile",1/1
447436,"United Kingdom","Vodafone Mobile",1/1
447437,"United Kingdom","Vodafone Mobile",1/1
447442,"United Kingdom","Vodafone Mobile",1/1
447443,"United Kingdom","Vodafone Mobile",1/1
447444,"United Kingdom","Vodafone Mobile",1/1
447464,"United Kingdom","Vodafone Mobile",1/1
447467,"United Kingdom","Vodafone Mobile",1/1
447468,"United Kingdom","Vodafone Mobile",1/1
447469,"United Kingdom","Vodafone Mobile",1/1
447470,"United Kingdom","Vodafone Mobile",1/1
447471,"United Kingdom","Vodafone Mobile",1/1
447493,"United Kingdom","Vodafone Mobile",1/1
447500,"United Kingdom","Vodafone Mobile",1/1
447501,"United Kingdom","Vodafone Mobile",1/1
447502,"United Kingdom","Vodafone Mobile",1/1
447503,"United Kingdom","Vodafone Mobile",1/1
4475374,"United Kingdom","Vodafone Mobile",1/1
447551,"United Kingdom","Vodafone Mobile",1/1
447552,"United Kingdom","Vodafone Mobile",1/1
447553,"United Kingdom","Vodafone Mobile",1/1
447554,"United Kingdom","Vodafone Mobile",1/1
447555,"United Kingdom","Vodafone Mobile",1/1
447557,"United Kingdom","Vodafone Mobile",1/1
447570,"United Kingdom","Vodafone Mobile",1/1
447584,"United Kingdom","Vodafone Mobile",1/1
447585,"United Kingdom","Vodafone Mobile",1/1
447586,"United Kingdom","Vodafone Mobile",1/1
447587,"United Kingdom","Vodafone Mobile",1/1
447717,"United Kingdom","Vodafone Mobile",1/1
447721,"United Kingdom","Vodafone Mobile",1/1
447733,"United Kingdom","Vodafone Mobile",1/1
447741,"United Kingdom","Vodafone Mobile",1/1
447747,"United Kingdom","Vodafone Mobile",1/1
447748,"United Kingdom","Vodafone Mobile",1/1
447760,"United Kingdom","Vodafone Mobile",1/1
447765,"United Kingdom","Vodafone Mobile",1/1
447766,"United Kingdom","Vodafone Mobile",1/1
447767,"United Kingdom","Vodafone Mobile",1/1
447768,"United Kingdom","Vodafone Mobile",1/1
447769,"United Kingdom","Vodafone Mobile",1/1
447770,"United Kingdom","Vodafone Mobile",1/1
447771,"United Kingdom","Vodafone Mobile",1/1
447774,"United Kingdom","Vodafone Mobile",1/1
447775,"United Kingdom","Vodafone Mobile",1/1
447776,"United Kingdom","Vodafone Mobile",1/1
447778,"United Kingdom","Vodafone Mobile",1/1
447780,"United Kingdom","Vodafone Mobile",1/1
447785,"United Kingdom","Vodafone Mobile",1/1
447786,"United Kingdom","Vodafone Mobile",1/1
447787,"United Kingdom","Vodafone Mobile",1/1
447788,"United Kingdom","Vodafone Mobile",1/1
447789,"United Kingdom","Vodafone Mobile",1/1
447795,"United Kingdom","Vodafone Mobile",1/1
447796,"United Kingdom","Vodafone Mobile",1/1
447798,"United Kingdom","Vodafone Mobile",1/1
447799,"United Kingdom","Vodafone Mobile",1/1
447810,"United Kingdom","Vodafone Mobile",1/1
447818,"United Kingdom","Vodafone Mobile",1/1
447823,"United Kingdom","Vodafone Mobile",1/1
447824,"United Kingdom","Vodafone Mobile",1/1
447825,"United Kingdom","Vodafone Mobile",1/1
447826,"United Kingdom","Vodafone Mobile",1/1
447827,"United Kingdom","Vodafone Mobile",1/1
447831,"United Kingdom","Vodafone Mobile",1/1
447833,"United Kingdom","Vodafone Mobile",1/1
447836,"United Kingdom","Vodafone Mobile",1/1
447867,"United Kingdom","Vodafone Mobile",1/1
447876,"United Kingdom","Vodafone Mobile",1/1
447879,"United Kingdom","Vodafone Mobile",1/1
447880,"United Kingdom","Vodafone Mobile",1/1
447881,"United Kingdom","Vodafone Mobile",1/1
447884,"United Kingdom","Vodafone Mobile",1/1
447887,"United Kingdom","Vodafone Mobile",1/1
447899,"United Kingdom","Vodafone Mobile",1/1
447900,"United Kingdom","Vodafone Mobile",1/1
447901,"United Kingdom","Vodafone Mobile",1/1
447909,"United Kingdom","Vodafone Mobile",1/1
447917,"United Kingdom","Vodafone Mobile",1/1
447918,"United Kingdom","Vodafone Mobile",1/1
447919,"United Kingdom","Vodafone Mobile",1/1
447920,"United Kingdom","Vodafone Mobile",1/1
447979,"United Kingdom","Vodafone Mobile",1/1
447990,"United Kingdom","Vodafone Mobile",1/1
888,"United Nations","Ocha-All Country",1/1
87810,Upt,"All Country",1/1
59891,Uruguay,"Ancel Mobile",1/1
59892,Uruguay,"Ancel Mobile",1/1
59898,Uruguay,"Ancel Mobile",1/1
59899,Uruguay,"Ancel Mobile",1/1
59896,Uruguay,"Claro Mobile",1/1
59897,Uruguay,"Claro Mobile",1/1
5989,Uruguay,Mobile,1/1
5982,Uruguay,Montevideo,1/1
59893,Uruguay,"Movistar Mobile",1/1
59894,Uruguay,"Movistar Mobile",1/1
59895,Uruguay,"Movistar Mobile",1/1
598,Uruguay,Other,1/1
1201555,Usa,"Directory Assistance",60/60
1202555,Usa,"Directory Assistance",60/60
1203555,Usa,"Directory Assistance",60/60
1205555,Usa,"Directory Assistance",60/60
1206555,Usa,"Directory Assistance",60/60
1207555,Usa,"Directory Assistance",60/60
1208555,Usa,"Directory Assistance",60/60
1209555,Usa,"Directory Assistance",60/60
1210555,Usa,"Directory Assistance",60/60
1212555,Usa,"Directory Assistance",60/60
1213555,Usa,"Directory Assistance",60/60
1214555,Usa,"Directory Assistance",60/60
1215555,Usa,"Directory Assistance",60/60
1216555,Usa,"Directory Assistance",60/60
1217555,Usa,"Directory Assistance",60/60
1218555,Usa,"Directory Assistance",60/60
1219555,Usa,"Directory Assistance",60/60
1224555,Usa,"Directory Assistance",60/60
1225555,Usa,"Directory Assistance",60/60
1228555,Usa,"Directory Assistance",60/60
1229555,Usa,"Directory Assistance",60/60
1231555,Usa,"Directory Assistance",60/60
1234555,Usa,"Directory Assistance",60/60
1239555,Usa,"Directory Assistance",60/60
1240555,Usa,"Directory Assistance",60/60
1248555,Usa,"Directory Assistance",60/60
1251555,Usa,"Directory Assistance",60/60
1252555,Usa,"Directory Assistance",60/60
1253555,Usa,"Directory Assistance",60/60
1254555,Usa,"Directory Assistance",60/60
1256555,Usa,"Directory Assistance",60/60
1260555,Usa,"Directory Assistance",60/60
1262555,Usa,"Directory Assistance",60/60
1267555,Usa,"Directory Assistance",60/60
1269555,Usa,"Directory Assistance",60/60
1270555,Usa,"Directory Assistance",60/60
1276555,Usa,"Directory Assistance",60/60
1281555,Usa,"Directory Assistance",60/60
1301555,Usa,"Directory Assistance",60/60
1302555,Usa,"Directory Assistance",60/60
1303555,Usa,"Directory Assistance",60/60
1304555,Usa,"Directory Assistance",60/60
1305555,Usa,"Directory Assistance",60/60
1307555,Usa,"Directory Assistance",60/60
1308555,Usa,"Directory Assistance",60/60
1309555,Usa,"Directory Assistance",60/60
1310555,Usa,"Directory Assistance",60/60
1312555,Usa,"Directory Assistance",60/60
1313555,Usa,"Directory Assistance",60/60
1314555,Usa,"Directory Assistance",60/60
1315555,Usa,"Directory Assistance",60/60
1316555,Usa,"Directory Assistance",60/60
1317555,Usa,"Directory Assistance",60/60
1318555,Usa,"Directory Assistance",60/60
1319555,Usa,"Directory Assistance",60/60
1320555,Usa,"Directory Assistance",60/60
1321555,Usa,"Directory Assistance",60/60
1323555,Usa,"Directory Assistance",60/60
1325555,Usa,"Directory Assistance",60/60
1330555,Usa,"Directory Assistance",60/60
1331555,Usa,"Directory Assistance",60/60
1334555,Usa,"Directory Assistance",60/60
1336555,Usa,"Directory Assistance",60/60
1337555,Usa,"Directory Assistance",60/60
1339555,Usa,"Directory Assistance",60/60
1347555,Usa,"Directory Assistance",60/60
1351555,Usa,"Directory Assistance",60/60
1352555,Usa,"Directory Assistance",60/60
1360555,Usa,"Directory Assistance",60/60
1361555,Usa,"Directory Assistance",60/60
1386555,Usa,"Directory Assistance",60/60
1401555,Usa,"Directory Assistance",60/60
1402555,Usa,"Directory Assistance",60/60
1404555,Usa,"Directory Assistance",60/60
1405555,Usa,"Directory Assistance",60/60
1406555,Usa,"Directory Assistance",60/60
1407555,Usa,"Directory Assistance",60/60
1408555,Usa,"Directory Assistance",60/60
1409555,Usa,"Directory Assistance",60/60
1410555,Usa,"Directory Assistance",60/60
1412555,Usa,"Directory Assistance",60/60
1413555,Usa,"Directory Assistance",60/60
1414555,Usa,"Directory Assistance",60/60
